specimen_id,adaptation,avg_isi,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,input_resistance_mohm,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,slow_trough_t_long_square,slow_trough_t_ramp,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_v_ramp,slow_trough_v_short_square,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest,transgenic_line,reporter_status,height,binary_neuron
320639930,0.174034525,124.3866666667,0.1119047657,1.1122,4.0396533333,1.02513875,-50.3125,-49.7083333333,-52.671875,364.885504,0.044125,1.109215,4.0374233333,1.0234075,38.53125,42.8333333333,42.3359375,169.9998825789,0.0129319085,1.12402,4.0619166667,1.63630625,-54.53125,-57.0833346049,-79.0546894073,130,75.4166666667,880,1.10882,4.037025,1.02305125,-36.21875,-36.6354179382,-48.0390644073,1.12402,4.0619166667,1.63630625,-54.53125,-57.0833346049,-79.0546894073,4.1473791549,3.8816394559,4.296803327,-96.6562576294,-78.5291442871,Rorb-IRES2-Cre,cre reporter positive,95.0078125,Excitatory
482764620,0.1096904344,75.0622727273,0.1130379755,1.09375,1.86675,1.02415625,-61,-59.2291679382,-62.500002861,438.913472,0.007175,1.09248,1.86562,1.02304625,13.5625,25.4479179382,22.9531259537,454.5311927795,0.0030330636,,1.887555,1.78035875,,-56.5520858765,-65.8281269073,20,21.125,160,1.091985,1.8652116667,1.022685,-51.2500038147,-48.0312512716,-49.3671894073,1.09393,1.8668216667,1.78035875,-61.2187538147,-59.3541692098,-65.8281269073,1.8078949924,1.9957399011,1.954102419,-97.125,-64.803352356,Htr3a-Cre_NO152,cre reporter positive,85.4531288147,Inhibitory
469992918,,,-4.41040029620036E-19,1.02478,,1.0239425,-59.7812538147,,-61.7890663147,101.579096,0.004075,1.0242,,1.02312375,-0.40625,,3.0468751192,66.2053823471,0.0501951799,,,1.71845625,,,-79.3046913147,800,,989.9999389648,1.023925,,1.0228775,-47.4375038147,,-46.4921884537,1.02479,,1.71845625,-59.8437538147,,-79.3046913147,1.2784123849,,1.2777588828,-94.625,-77.8652572632,Pvalb-IRES-Cre,cre reporter positive,64.8359414339,Inhibitory
475619045,,,0.0330699791,1.057805,3.64268,1.0239425,-54.8437538147,-53.1718788147,-57.7031275431,222.286464,0.006925,1.056855,3.6416475,1.0230658333,28.6250019073,26.2812519073,34.1302102407,252.1875202656,0.0531118363,,,1.37544,,,-60.6822942098,70,65.5,150,1.056515,3.641255,1.0227783333,-43.15625,-40.84375,-48.182293574,1.057925,3.6427575,1.37544,-55.0000038147,-53.3125019073,-60.6822948456,2.0165933483,1.9337860581,2.0849301555,-81.5625076294,-60.1882820129,Htr3a-Cre_NO152,cre reporter positive,91.8333377838,Inhibitory
475892238,0.0031186783,24.9319230769,0.4841121495,1.08037,10.923485,1.024238,-56,-54.8541692098,-58.4875007629,146.467936,0.022895,1.079485,10.9223883333,1.023351,24.6875,20.2187519073,32.2625019073,65.7813698053,0.0459909923,,10.9281616667,1.542911,,-56.9166692098,-77.6187530518,260,247.5416412354,0,1.079175,10.9220366667,1.023046,-32.15625,-33.21875,-41.0125007629,1.080445,10.9281616667,1.542911,-56.15625,-56.9166692098,-77.6187530518,1.5153342978,1.6225415344,1.6882714694,-94.1562576294,-77.5109786987,Pvalb-IRES-Cre,cre reporter positive,90.7500026703,Inhibitory
329554392,0.1505945359,121.0825,0.1151419558,1.08542,2.6674416667,1.02533,-44.5,-43.2500025431,-50.2812538147,222.037824,0.028715,1.080925,2.6651466667,1.023385,36.6875,37.8333358765,38.4062519073,197.1874535084,0.0051550046,1.09912,2.6955633333,1.079095,-49.59375,-52.9479166667,-58.6718769073,90,41.125,225,1.080455,2.66464,1.02298,-32.375,-32.5937512716,-41.5781288147,1.09912,2.6955633333,1.079095,-49.59375,-52.9479166667,-58.6718769073,3.7091375648,3.195395876,3.2697515634,-81.84375,-57.1328697205,Rorb-IRES2-Cre,cre reporter positive,88.687505722,Excitatory
517319635,,,0.1222165554,1.17708,5.0938466667,1.025132,-48.25,-47.9166692098,-49.3375022888,153.988144,0.1058,1.17484,5.0918333333,1.023408,36.2500038147,38.2916692098,32.9500007629,153.4374654293,0.0041912519,1.20486,5.1205133333,1.713212,-56.2187538147,-55.3125012716,-75.9625061035,110,101.7916666667,1100,1.17438,5.0913666667,1.022976,-38.6875,-36.6041666667,-42.5187515259,1.20486,5.1205133333,1.713212,-56.2187538147,-55.3125012716,-75.9625061035,3.7715877618,3.6035451629,3.4926943242,-91.65625,-75.4887542725,Cux2-CreERT2,cre reporter positive,82.2875030518,Excitatory
487594856,0.0068039527,16.5130508475,0.8341963328,1.056225,8.5069216667,1.02425,-56.71875,-51.5416704814,-58.8697954814,238.507488,0.012335,1.055135,8.5054783333,1.0233466667,16.9687519073,7.4687505563,25.0260429382,136.4062577486,0.0212017614,,,1.5735608333,,,-79.7708358765,140,187.125,520,1.05476,8.5050116667,1.0230383333,-36.5000038147,-27.1458346049,-45.8177102407,1.056485,8.5079633333,1.5735608333,-56.9375038147,-52.239587148,-79.7708358765,1.5140065265,1.1238597907,1.6572967553,-94.3750076294,-79.3803024292,Pvalb-IRES-Cre,cre reporter positive,83.8958384196,Inhibitory
487664663,0.0868781787,101.5361111111,0.1365522202,1.275455,3.4069383333,1.025401,-44.96875,-45.6770846049,-48.7375015259,149.066784,0.05453,1.273605,3.4051166667,1.023547,30.8125019073,33.3437506358,23.7625015259,118.0803775787,0.0944587663,1.443175,3.44091,1.682607,-56.3437538147,-48.7604192098,-68.5937530518,50,59.5833333333,630,1.27313,3.404635,1.023114,-40.8125038147,-42.1562512716,-47.4000022888,1.443175,3.44091,1.682607,-56.3437538147,-48.7604192098,-68.5937545776,2.9693590104,3.0438174153,3.0140318107,-80.6250076294,-68.4131774902,Rbp4-Cre_KL100,cre reporter positive,72.5000030518,Excitatory
508883033,,,0.0237227589,1.09994,5.6017,1.025244,-46.1250038147,-43.9479166667,-51.9875015259,191.175232,0.04512,1.0967,5.5998866667,1.02354,29.2812519073,30.8854173024,38.0375022888,173.5936701298,0.0820133761,1.13336,5.6296,1.527872,-51.84375,-52.7083346049,-76.8500015259,150,114.4583333333,939.9999389648,1.09612,5.5992733333,1.023084,-32.0937538147,-29.4687519073,-48.2312530518,1.13336,5.6296,1.527872,-51.84375,-52.7083346049,-76.8500015259,2.4615950708,2.1631889429,2.9663139099,-95.78125,-75.2498779297,Rbp4-Cre_KL100,cre reporter positive,90.0250038147,Excitatory
486941367,-0.0453611792,83.9513636364,0.2767352379,1.6868,9.6516933333,1.028391,-50.6875038147,-53.8125025431,-60.8375030518,128.370248,0.063285,1.68324,9.6477866667,1.023523,21.375,26.9791679382,29.3875015259,96.2498858571,0.1156082377,1.690635,9.6573316667,1.139618,-52.71875,-56.489587148,-74.2937561035,230,215.7083333333,760,1.682775,9.6473683333,1.023144,-34.59375,-35.6458346049,-42.9187515259,1.690635,9.6573316667,1.139618,-52.71875,-56.489587148,-74.2937561035,2.948517225,3.4432682918,2.4746186884,-84.0312576294,-73.3089828491,Htr3a-Cre_NO152,cre reporter positive,90.2250045776,Inhibitory
330080937,,,0.9211064556,1.732575,,1.02430375,-55.90625,,-64.0390615463,235.132144,0.0111,1.73131,,1.023305,10.09375,,19.8984379768,123.4375014901,0.0219858903,,,1.23383125,,,-82.390625,249.9999847412,,550,1.73085,,1.02300125,-30.2812519073,,-42.765625,1.73264,,1.23383125,-56.03125,,-82.390625,1.2039924521,,1.5277955457,-99.8125,-81.435874939,Pvalb-IRES-Cre,cre reporter positive,83.9374995232,Inhibitory
475330208,,42.005,0.0666666698,1.181825,4.3287283333,1.024913,-48.4375038147,-51.1562525431,-50.4437538147,186.040944,0.0329,1.180015,4.3270366667,1.02343,27.125,42.020837148,41.8062530518,173.995539546,0.0387143195,1.202945,4.350725,1.595207,-51.5625038147,-55.6562512716,-76.0312515259,130,82.6666666667,142,1.17951,4.3266166667,1.023076,-48.5625,-35.5729166667,-46.8437538147,1.202945,4.350725,1.595207,-51.5625038147,-55.6562512716,-76.0312515259,2.9083137042,2.9832091976,3.5467651713,-94.0937576294,-75.2556762695,Nr5a1-Cre,cre reporter positive,92.2500068665,Excitatory
486502127,0.0182063106,52.8905555556,0.1994126394,1.1107,2.3153866667,1.025009,-47.0000038147,-48.3645858765,-52.5312522888,245.483136,0.03879,1.10867,2.313565,1.02327,24.25,39.5,33.1625003815,342.3438966274,0.0631874278,1.133555,2.3556316667,1.598273,-51.1562538147,-54.5416692098,-71.6875045776,50,32.3333333333,419.9999694824,1.108095,2.31306,1.022845,-37.40625,-37.6250025431,-43.4062522888,1.133555,2.3556316667,1.598273,-51.1562538147,-54.5416692098,-71.6875045776,2.6471854084,2.8922414862,2.8999130758,-97.7812576294,-71.8004760742,Rorb-IRES2-Cre,cre reporter positive,85.6937526703,Excitatory
487664070,0.0200593683,61.381,0.1996212208,1.11842,3.6929616667,1.02569125,-48.34375,-45.8437525431,-51.7734384537,244.460368,0.044355,1.11556,3.69031,1.02349375,33.8125,37.8958358765,36.0937519073,178.28117311,0.0534816235,1.13946,3.7308966667,1.62694375,-54.40625,-57.1666679382,-79.8984394073,90,66.75,820,1.1151,3.689865,1.023105,-34.9687538147,-32.3958339691,-42.8437519073,1.13946,3.7308966667,1.62694375,-54.40625,-57.1666679382,-79.8984394073,3.3345517426,3.38663802,3.6195365115,-96.09375,-79.4305877686,Rbp4-Cre_KL100,cre reporter positive,87.867190361,Excitatory
478499902,0.1004902901,80.4504545455,0.2221446793,1.126865,5.3066366667,1.02546375,-43.6562538147,-45.4062525431,-46.843752861,132.65108,0.049,1.124815,5.3044083333,1.0235475,26.1875019073,34.5833333333,25.0078129768,197.8125423193,0.0240997374,1.137835,5.3561516667,1.6290325,-44.28125,-52.5729179382,-82.2890644073,90,107.0833333333,920,1.124285,5.3039033333,1.02311625,-39.1875038147,-36.3541666667,-34.1250014305,1.137835,5.3561516667,1.6290325,-44.28125,-52.5729179382,-82.2890644073,3.2999292534,3.3662233421,2.8606385869,-100.4687576294,-81.9204101563,Rorb-IRES2-Cre,cre reporter positive,71.8515658379,Excitatory
485931158,,,0.1020366672,1.14028,4.49471,1.025396,-42.7187538147,-45.4895858765,-50.0187522888,187.529472,0.08209,1.137125,4.4921383333,1.023474,40.5,43.7916666667,45.5500030518,145.1562196016,0.0200218763,1.16008,4.5227983333,1.81177,-47.5000038147,-50.677087148,-81.8125061035,150,86.7916666667,930,1.136685,4.491695,1.023092,-32.6875,-33.4583346049,-45.6375015259,1.16008,4.5227983333,1.81177,-47.5000038147,-50.677087148,-81.8125061035,3.6589712908,3.6455874465,4.0161468932,-96.90625,-81.0480804443,Rorb-IRES2-Cre,cre reporter positive,95.5687553406,Excitatory
348592897,0.0265356304,97.82,0.1157142857,1.15001,6.009055,1.02523375,-44.75,-44.2916679382,-47.5546875,89.69156,0.073615,1.14605,6.0063066667,1.02351375,24.84375,32.8229166667,28.6484379768,116.718634963,0.1015481055,1.18508,6.0476933333,1.51315625,-54.0312538147,-56.0208333333,-74.078125,130,124.625,0,1.145605,6.0058883333,1.0231525,-34.9687538147,-34.9270833333,-41.6796884537,1.18508,6.0476933333,1.51315625,-54.0312538147,-56.0208333333,-74.078125,3.116701594,3.0476494712,2.9989667068,-86.96875,-73.244430542,Scnn1a-Tg2-Cre,cre reporter positive,76.2031254768,Excitatory
479722622,0.0763599331,116.445,0.1541666753,1.13998,5.0328466667,1.025515,-46.6250038147,-48.5208358765,-52.1375038147,141.49072,0.047445,1.13732,5.03032,1.02338,38.1562538147,40.3333358765,38.2437522888,136.8750482798,0.2040595114,1.21286,5.093455,1.110434,-56.78125,-56.5312538147,-69.3875061035,70,100.25,780,1.136845,5.0298566667,1.022979,-43.7500038147,-43.4687512716,-49.8625022888,1.21286,5.093455,1.110434,-56.78125,-56.5312538147,-69.3875061035,3.8862715922,4.175687352,3.9722071505,-82.21875,-68.0052108765,Rbp4-Cre_KL100,cre reporter positive,90.3812561035,Excitatory
490267468,0.1188551549,67.3333333333,0.1449567893,1.15987,5.108525,1.0248575,-53.6562538147,-52.2812538147,-57.5781269073,154.351296,0.034855,1.157765,5.1066725,1.023105,40.0625038147,43.9062519073,38.3437519073,158.593788743,0.0306478515,1.180555,5.1340425,1.6588925,-58.2812538147,-56.90625,-82.1406288147,110,102.1875,720,1.157325,5.1062325,1.0227175,-40.7812538147,-38.890625,-54.1406269073,1.180555,5.1340425,1.6588925,-58.2812538147,-56.90625,-82.1406288147,3.3289569855,3.4958255136,3.8665216991,-96.71875,-81.6837158203,Cux2-CreERT2,cre reporter positive,95.9218788147,Excitatory
502120615,0.0411127832,126.0371428571,0.1864341227,1.16198,6.7899666667,1.0248,-43.375,-42.2812525431,-48.8562522888,121.629184,0.08262,1.15966,6.78766,1.022992,38.5625038147,42.1666679382,44.0312515259,114.375077188,0.0083082104,1.1891,6.82152,1.647676,-48.4375038147,-49.9479179382,-74.3375061035,110,144.2083333333,900,1.15912,6.7871466667,1.022572,-35.34375,-32.5208333333,-46.9562515259,1.1891,6.82152,1.647676,-48.4375038147,-49.9479179382,-74.3375061035,3.4161073918,3.5977578755,4.5985135023,-87.96875,-74.8086242676,Rorb-IRES2-Cre,cre reporter positive,92.8875038147,Excitatory
566991946,0.0319007384,68.1142857143,0.2767857143,1.08282,2.88732,1.0252725,-48.4375038147,-44.2083346049,-50.484377861,295.471392,0.02318,1.07984,2.88524,1.0234575,27.6562519073,31.6875006358,30.7500014305,381.116092205,0.0323237255,1.09544,2.9058466667,1.2777825,-52.9375038147,-52.5104192098,-62.7226605415,50,46.6666666667,410,1.07928,2.8846333333,1.02301,-35.1250038147,-30.9895846049,-40.6132845879,1.09544,2.9058466667,1.2777825,-52.9375038147,-52.5104192098,-62.7226605415,2.4101321443,2.2152280436,2.5170382486,-97.2500076294,-61.2463378906,Chrna2-Cre_OE25,cre reporter positive,81.2343792915,Inhibitory
479107488,0.012016623,25.8751351351,0.4754385998,1.14718,1.598535,1.024488,-52.3125,-53.6979179382,-57.5687522888,457.05392,0.011025,1.14616,1.597305,1.023331,10.7812509537,14.614584287,14.7687509537,429.464250803,0.0329337977,1.16536,1.61139,1.604589,-55.4062538147,-56.0104204814,-63.1812561035,10,14.4583330154,92,1.14577,1.596895,1.022967,-44.65625,-44.052087148,-45.8312522888,1.16536,1.61139,1.604589,-55.4062538147,-56.0104204814,-63.1812561035,1.8165165381,1.798190938,1.7545012615,-101.125,-61.4177131653,Htr3a-Cre_NO152,cre reporter positive,72.3375032425,Inhibitory
475744706,0.0313114025,43.6734090909,0.4428571429,1.131345,2.0256883333,1.026495,-39.875,-49.7604204814,-50.4687519073,252.332384,0.02949,1.128695,2.0219983333,1.0236825,14.375,9.0312506358,2.84375,274.0626037121,0.0039073336,1.179765,2.055805,1.606105,-46.5,-52.3854179382,-64.3125,50,25.0416666667,0,1.12805,2.021205,1.0231175,-37.09375,-46.2187525431,-39.5625,1.179765,2.055805,1.606105,-46.5,-52.3854179382,-64.3125,2.7535484331,3.2843303473,2.8410738781,-94.53125,-64.5871353149,Htr3a-Cre_NO152,cre reporter positive,53.3125019073,Inhibitory
469832490,,42.315,0.0509680838,1.09418,4.82059,1.0258183333,-44.6875038147,-42.1354192098,-48.2656281789,213.685792,0.03385,1.08939,4.8169733333,1.0232808333,21.25,33.0000031789,39.7760423024,86.249999702,0.0111183869,1.10441,4.8461833333,1.4925041667,-49.6875,-50.6979192098,-71.8333384196,230,94.9166692098,960.0000610352,1.088775,4.8165166667,1.0229816667,-28.0937519073,-26.7291673024,-41.7864602407,1.10441,4.8461833333,1.4925041667,-49.6875,-50.6979192098,-71.8333384196,2.9211096496,3.1022655796,3.9133132655,-82.5937576294,-74.0055999756,Scnn1a-Tg3-Cre,cre reporter positive,88.0416704814,Excitatory
491029832,0.0048987382,34.1567857143,0.5352867133,1.121335,5.4986966667,1.02443,-65.46875,-65.3125050863,-67.3125045776,184.539952,0.014115,1.12026,5.49777,1.02337,22.53125,33.8541692098,29.2875019073,182.5000047684,0.1197708249,,,1.043153,,,-72.8187561035,100,111.9583333333,380,1.1199,5.4974033333,1.023031,-45.53125,-44.3229204814,-46.4000007629,1.121475,5.4988016667,1.043153,-65.7187576294,-65.4479166667,-72.8187561035,1.7103609361,1.6934609688,1.7069360077,-92.1875,-71.7014846802,Sst-IRES-Cre,cre reporter positive,96.600006485,Inhibitory
530349764,0.0584582705,74.53,0.2107579462,1.44828,3.26562,1.025776,-46.8437538147,-49.6250025431,-53.2812538147,190.300928,0.05854,1.44532,3.2627866667,1.023288,35.40625,36.1458358765,38.3437522888,200.4687935114,0.0824973285,1.47166,3.3011266667,1.407764,-54.2812538147,-56.1041679382,-68.8625045776,70,56.0833320618,550,1.44484,3.26232,1.022912,-38.03125,-37.9791679382,-44.3062515259,1.47166,3.3011266667,1.407764,-54.2812538147,-56.1041679382,-68.8625045776,3.6975132356,3.7212710578,3.946979417,-88.1875,-67.3841094971,Ctgf-T2A-dgCre,cre reporter positive,91.6250061035,Excitatory
522147522,0.0455503957,94.072,0.2083333387,1.27352,6.0358266667,1.0253333333,-52.5000038147,-54.4583346049,-57.9166704814,264.798528,0.05872,1.27162,6.03404,1.0235466667,46.5,47.8333358765,43.645837148,149.1518616676,0.1280240119,1.27972,6.04588,1.0833333333,-53.03125,-55.9270846049,-73.5625,150,125.3333307902,580,1.27118,6.0335666667,1.0231533333,-34.0312538147,-36.4270858765,-44.3333346049,1.27972,6.04588,1.0833333333,-53.03125,-55.9270846049,-73.5625025431,2.8329930535,2.7116600364,2.661199136,-89.5312576294,-73.0108566284,Ntsr1-Cre_GN220,cre reporter positive,101.5625076294,Excitatory
526943222,-0.0168356848,51.3175,0.2532188891,1.53066,4.3564066667,1.02504,-53.6562538147,-53.114587148,-56.5750015259,222.887792,0.14006,1.5277,4.3535466667,1.022852,26.5000019073,26.4479173024,29.5312511444,179.5313209295,0.0298339929,1.53254,4.3613533333,1.242056,-54.5000038147,-55.1562538147,-68.1375061035,110,83.3333333333,499.9999694824,1.52722,4.3530666667,1.022484,-37.09375,-35.2708346049,-43.0687522888,1.53254,4.3613533333,1.242056,-54.5000038147,-55.1562538147,-68.1375061035,3.277697075,3.2931319956,2.6193813298,-86.7812576294,-67.0462722778,Ndnf-IRES2-dgCre,cre reporter positive,86.1062526703,Excitatory
486196663,0.0527321787,78.8357142857,0.1568181875,1.102505,5.278715,1.024327,-47.9062538147,-49.1354204814,-51.2937530518,99.352144,0.05146,1.10078,5.2769216667,1.023163,41.78125,44.8854192098,42.5937522888,153.4373909235,0.0158438869,1.929355,5.2969616667,1.537228,-50.7500038147,-53.8229204814,-78.9375030518,130,106.4166666667,939.9999389648,1.100455,5.276585,1.022875,-36.4062538147,-35.7916679382,-47.3062515259,1.929355,5.2969616667,1.537228,-50.7500038147,-53.8229204814,-78.9375030518,3.6315394591,3.398342305,3.6922526397,-94.4375,-78.2422027588,Cux2-CreERT2,cre reporter positive,93.8875053406,Excitatory
510715606,0.0021119329,8.4403418803,1.7409722222,1.03208,5.29267,1.023784,-65.78125,-65.09375,-64.2562530518,220.59136,0.00582,1.03152,5.29197,1.02324,14.6875009537,13.2656259537,21.3187507629,98.9955067635,0.0657196864,1.36712,,1.177052,-46.0625038147,,-76.2125061035,330,106.75,336,1.0312,5.29164,1.022984,-37.5937538147,-41.4687519073,-48.3437515259,1.03212,5.29272,1.177052,-65.9062576294,-65.1875019073,-76.2125061035,1.0852792862,1.2854071248,1.3318430976,-88.90625,-74.5770797729,Pvalb-IRES-Cre,cre reporter positive,85.5750038147,Inhibitory
556356342,0.0287648843,49.6315789474,0.1913333333,1.09448,3.86281,1.025196,-48.96875,-44.8437519073,-50.9500007629,272.130624,0.02754,1.09168,3.86047,1.023436,35.875,36.9843769073,36.5437522888,270.3121304512,0.0580473505,1.11242,3.89221,1.805636,-53.7187538147,-54.2187519073,-78.5000045776,70,71,710,1.09118,3.8599,1.023,-40.5,-35.2656288147,-44.4125015259,1.11242,3.89221,1.805636,-53.7187538147,-54.2187519073,-78.5000045776,3.4984139427,2.9913936002,3.3282394175,-101.4375,-78.7274246216,Chrna2-Cre_OE25,cre reporter positive,87.4937530518,Inhibitory
479508018,0.0970336485,106.3575,0.0353070147,1.109405,3.50182,1.02581,-49.0312538147,-50.0833333333,-51.1562519073,210.982144,0.058835,1.105395,3.4983566667,1.023365,46.2812538147,47.3750038147,49.296877861,189.3749982119,0.1132833511,1.13087,3.5379783333,1.32048875,-53.6250038147,-57.239587148,-72.2734451294,130,61.9166666667,700,1.104985,3.497945,1.02301,-36.03125,-36.4375012716,-46.445315361,1.13087,3.5379783333,1.32048875,-53.6250038147,-57.239587148,-72.2734451294,4.957589516,4.6850489606,4.53861343,-92.78125,-72.2372360229,Rorb-IRES2-Cre,cre reporter positive,100.4531297684,Excitatory
504567071,0.0503965892,76.6381818182,0.121361509,1.12204,4.59284,1.0256,-46.59375,-44.7395833333,-54.0625038147,259.181008,0.05434,1.11818,4.5900866667,1.02325,36.375,38.7291666667,40.5156288147,202.8125375509,0.062282633,1.13768,4.6233,1.52288,-51.375,-54.4166704814,-78.0781288147,130,89.25,800,1.11772,4.5895866667,1.02287,-32.21875,-32.4479198456,-47.0156288147,1.13768,4.6233,1.52288,-51.375,-54.4166704814,-78.0781288147,4.2642714544,3.7955504783,4.1365961772,-98.4687576294,-77.232673645,Cux2-CreERT2,cre reporter positive,94.5781326294,Excitatory
490171952,0.1291978713,50.5925,0.1235294036,1.081785,4.6602683333,1.029433,-49.6562538147,-47.9583346049,-59.5562530518,182.50048,0.03008,1.077925,4.65592,1.023451,29.59375,33.8541692098,38.1750022888,124.0624636412,0.0150359999,1.09428,4.6957766667,1.349609,-54.1875038147,-55.020837148,-80.4687530518,190,90.875,344.0000244141,1.07737,4.6553916667,1.023016,-37.5,-35.7916679382,-49.2875015259,1.09428,4.6957766667,1.349609,-54.1875038147,-55.020837148,-80.4687530518,3.8895726102,3.998154499,4.7665922507,-94.7187576294,-80.3704452515,Cux2-CreERT2,cre reporter positive,97.7312553406,Excitatory
504120613,-0.0099461747,70.8661538462,0.1915019763,1.85868,10.91632,1.02778,-54.40625,-53.8125025431,-63.4609384537,116.209488,0.04966,1.85428,10.9127266667,1.023425,28.3437519073,32.9375,33.445315361,84.3750014901,0.0581761338,1.8617,10.9206533333,1.152265,-55.8750038147,-56.895837148,-75.8203144073,290,247.3333384196,840,1.85388,10.91234,1.02309,-32.9687538147,-33.6666679382,-39.2421894073,1.8617,10.9206533333,1.152265,-55.8750038147,-56.895837148,-75.8203144073,4.3216035135,4.2754700282,2.5683954669,-85.1250076294,-75.4689025879,Htr3a-Cre_NO152,cre reporter positive,96.9062538147,Inhibitory
